Measurement Date,Daily rainfall (mm),Sunshine duration daily total (hours),Snow depth daily value (cm),Daily mean air pressure (hPa),Daily average temperature (C),Daily mean relative humidity (%),Daily maximum air temperature at 2m height (C),Daily minimum air temperature at 2m height (C)
2015-09-20,4.4,0.7,10.0,713.1,-3.4,99.0,-1.3,-4.5
2015-09-21,0.0,12.1,8.0,710.5,-0.5,72.0,3.9,-7.1
2015-09-22,15.5,3.2,5.0,704.8,0.8,80.0,3.3,-0.8
2015-09-23,11.5,0.4,12.0,703.6,-5.8,97.0,-0.7,-7.9
2015-09-24,0.0,2.5,18.0,710.3,-3.3,97.0,0.0,-6.6
2015-09-25,0.0,6.6,10.0,712.8,-0.1,95.0,1.9,-1.6
2015-09-26,0.0,9.3,8.0,713.1,-0.7,76.0,4.3,-5.0
2015-09-27,0.0,11.5,7.0,715.0,-0.1,32.0,2.9,-5.1
2015-09-28,0.0,10.2,7.0,716.1,-3.9,50.0,-0.3,-8.3
2015-09-29,0.0,11.0,6.0,715.7,-2.3,35.0,0.4,-4.8
2015-09-30,0.0,11.2,6.0,714.3,-3.4,55.0,0.0,-8.0
2015-10-01,0.0,11.5,5.0,713.9,-3.7,74.0,2.9,-8.4
2015-10-02,0.0,7.4,5.0,715.1,1.9,83.0,3.6,0.5
2015-10-03,0.0,6.2,3.0,712.7,1.2,81.0,4.0,-0.8
2015-10-04,5.5,3.7,2.0,710.7,-2.2,85.0,1.2,-5.5
2015-10-05,0.8,4.8,7.0,710.7,0.4,74.0,3.2,-2.9
2015-10-06,28.8,2.3,3.0,707.7,1.9,94.0,4.9,-1.1
2015-10-07,10.8,0.0,6.0,708.3,-1.1,100.0,-0.2,-2.7
2015-10-08,0.2,2.0,7.0,710.4,-2.1,99.0,-0.3,-3.2
2015-10-09,0.0,10.6,7.0,710.7,-2.4,92.0,0.3,-5.7
2015-10-10,0.0,7.5,7.0,706.8,-2.5,89.0,-0.5,-4.9
2015-10-11,0.0,1.6,6.0,704.3,-3.6,99.0,-2.5,-5.2
2015-10-12,0.8,10.4,6.0,707.1,-2.3,70.0,1.0,-5.2
2015-10-13,14.2,0.0,6.0,705.5,-2.3,99.0,-1.1,-7.3
2015-10-14,4.4,3.8,33.0,702.1,-5.7,97.0,-3.1,-8.7
2015-10-15,1.0,3.3,35.0,700.8,-5.2,96.0,-3.4,-7.0
2015-10-16,0.0,5.6,37.0,702.7,-7.7,94.0,-4.5,-9.6
2015-10-17,2.0,2.5,37.0,704.5,-7.7,93.0,-6.4,-9.0
2015-10-18,5.7,0.0,38.0,705.1,-6.3,95.0,-5.1,-7.3
2015-10-19,2.2,2.7,45.0,705.0,-9.3,91.0,-7.1,-11.3
2015-10-20,0.0,10.5,47.0,706.7,-8.7,60.0,-5.7,-11.3
2015-10-21,0.0,10.6,45.0,707.1,-5.1,56.0,-0.3,-8.4
2015-10-22,0.0,8.2,40.0,707.4,-5.2,55.0,-1.4,-7.6
2015-10-23,0.0,9.4,40.0,714.1,0.4,48.0,4.6,-5.7
2015-10-24,0.0,9.3,38.0,715.4,3.4,23.0,6.0,0.3
2015-10-25,0.1,5.6,35.0,715.9,-0.2,74.0,2.1,-1.9
2015-10-26,0.0,10.2,27.0,714.0,1.8,54.0,4.6,0.8
2015-10-27,0.0,9.5,25.0,711.8,2.1,33.0,4.7,0.2
2015-10-28,1.1,4.4,20.0,708.6,1.2,70.0,3.0,-0.4
2015-10-29,2.5,3.6,22.0,709.6,-1.7,94.0,0.2,-3.1
2015-10-30,0.0,9.7,24.0,716.6,1.9,56.0,5.5,-1.7
2015-10-31,0.0,10.0,23.0,720.0,2.8,37.0,4.8,1.5
2015-11-01,0.0,10.0,22.0,721.8,2.2,17.0,4.0,0.3
2015-11-02,0.0,9.9,20.0,720.6,3.1,10.0,5.6,0.0
2015-11-03,0.0,6.8,18.0,717.6,4.8,32.0,6.3,1.8
2015-11-04,0.0,5.1,16.0,714.8,0.0,81.0,2.0,-1.8
2015-11-05,0.0,8.3,13.0,714.3,-0.7,73.0,2.1,-2.2
2015-11-06,0.0,6.4,12.0,717.3,-1.0,77.0,1.4,-3.9
2015-11-07,0.2,4.8,11.0,720.9,1.5,81.0,4.8,-0.9
2015-11-08,0.0,9.2,10.0,722.9,3.7,69.0,7.4,-0.3
2015-11-09,0.0,1.9,10.0,720.4,0.6,78.0,4.5,-3.1
2015-11-10,0.0,5.8,10.0,720.3,2.2,74.0,5.7,0.4
2015-11-11,0.0,9.4,7.0,718.3,1.4,45.0,3.4,0.3
2015-11-12,0.0,9.0,5.0,718.9,3.1,27.0,5.7,0.1
2015-11-13,1.9,5.6,5.0,718.1,2.2,37.0,6.3,-4.2
2015-11-14,0.0,7.2,7.0,714.5,-6.5,72.0,-3.7,-8.3
2015-11-15,0.0,0.2,7.0,712.0,-2.9,96.0,-1.7,-6.3
2015-11-16,0.0,8.5,7.0,712.8,-1.9,73.0,0.7,-4.5
2015-11-17,0.4,0.2,7.0,711.3,-1.0,58.0,0.1,-2.2
2015-11-18,0.0,9.0,7.0,712.9,-1.3,52.0,0.5,-4.1
2015-11-19,2.3,6.8,7.0,711.8,-2.1,61.0,-0.3,-3.9
2015-11-20,33.9,0.0,7.0,701.0,-3.3,97.0,-2.1,-9.2
2015-11-21,13.7,0.2,40.0,687.9,-12.7,92.0,-8.9,-17.3
2015-11-22,8.3,0.0,55.0,690.5,-16.9,89.0,-15.7,-18.8
2015-11-23,0.0,6.4,63.0,700.8,-17.2,85.0,-14.0,-18.5
2015-11-24,1.5,8.7,58.0,703.1,-13.8,54.0,-9.4,-16.3
2015-11-25,9.2,0.1,58.0,695.8,-11.3,93.0,-8.8,-13.9
2015-11-26,16.8,0.0,70.0,697.0,-14.6,91.0,-12.8,-15.8
2015-11-27,0.0,8.9,95.0,700.2,-10.2,53.0,-6.7,-15.4
2015-11-28,8.5,0.3,85.0,700.4,-12.5,72.0,-8.0,-15.6
2015-11-29,7.9,0.0,90.0,705.9,-10.1,87.0,-7.7,-14.7
2015-11-30,5.4,0.4,95.0,709.9,-7.7,88.0,-5.8,-8.6
2015-12-01,3.0,0.0,80.0,713.7,-4.4,96.0,-3.1,-7.5
2015-12-02,0.0,8.6,70.0,717.8,-3.2,58.0,-1.2,-6.9
2015-12-03,0.0,8.6,70.0,719.1,0.0,15.0,2.5,-2.3
2015-12-04,1.8,6.0,70.0,719.0,-2.6,46.0,1.7,-6.0
2015-12-05,0.0,8.4,70.0,718.7,-2.8,64.0,-0.2,-5.7
2015-12-06,0.0,8.6,68.0,718.2,-2.4,61.0,0.9,-6.8
2015-12-07,0.0,8.5,68.0,719.6,-3.1,57.0,0.0,-6.3
2015-12-08,0.1,5.0,68.0,718.1,-3.1,48.0,0.9,-8.0
2015-12-09,10.8,0.0,68.0,717.3,-9.3,92.0,-6.5,-13.7
2015-12-10,0.0,8.5,80.0,718.5,-6.3,18.0,-3.3,-13.3
2015-12-11,0.0,7.3,80.0,715.7,-4.2,19.0,-2.3,-5.8
2015-12-12,0.0,6.3,80.0,712.4,-5.0,29.0,-2.2,-7.8
2015-12-13,0.0,7.6,80.0,710.4,-4.4,20.0,-2.8,-5.7
2015-12-14,0.0,8.4,80.0,710.5,-3.0,21.0,0.0,-5.1
2015-12-15,0.0,3.6,80.0,712.5,-6.8,72.0,-5.0,-8.1
2015-12-16,18.4,0.0,80.0,715.0,-5.2,96.0,-4.0,-7.2
2015-12-17,1.1,4.9,90.0,716.2,-3.8,85.0,-3.0,-5.2
2015-12-18,0.6,0.1,90.0,715.3,-3.9,88.0,-2.5,-5.0
2015-12-19,0.0,6.8,90.0,715.5,-2.5,81.0,1.6,-4.7
2015-12-20,0.0,8.4,90.0,716.3,1.2,53.0,2.5,0.2
2015-12-21,0.0,0.9,90.0,715.6,-3.7,74.0,0.2,-6.7
2015-12-22,0.0,7.0,90.0,719.3,-0.5,49.0,3.4,-4.9
2015-12-23,0.0,8.4,90.0,717.8,-1.4,57.0,2.8,-5.1
2015-12-24,0.0,6.2,90.0,715.6,-3.8,67.0,-0.8,-5.8
2015-12-25,0.0,8.4,90.0,719.2,-3.4,55.0,-1.0,-6.3
2015-12-26,0.0,8.4,90.0,720.2,-1.2,38.0,0.9,-2.3
2015-12-27,0.0,8.4,90.0,720.2,-1.6,32.0,0.0,-2.6
2015-12-28,0.0,8.4,90.0,719.1,0.2,22.0,3.4,-1.4
2015-12-29,0.0,8.1,90.0,715.9,-2.2,29.0,2.5,-7.6
2015-12-30,0.0,8.4,90.0,713.7,-2.8,24.0,0.2,-6.3
2015-12-31,8.3,1.7,90.0,711.1,-5.3,62.0,-0.5,-7.8
2016-01-01,1.8,5.7,100.0,709.1,-8.1,68.0,-4.7,-10.9
2016-01-02,18.8,0.4,100.0,702.6,-7.2,68.0,-5.6,-10.2
2016-01-03,3.8,4.2,113.0,695.7,-10.5,84.0,-8.5,-11.5
2016-01-04,11.0,0.0,110.0,686.7,-11.0,91.0,-8.3,-12.9
2016-01-05,2.2,0.0,120.0,688.7,-12.1,91.0,-10.9,-13.3
2016-01-06,7.7,3.7,120.0,690.2,-12.7,87.0,-11.0,-13.7
2016-01-07,8.4,3.7,125.0,690.9,-10.5,86.0,-6.6,-13.6
2016-01-08,8.1,0.7,125.0,696.0,-8.6,95.0,-4.1,-11.5
2016-01-09,8.8,0.0,130.0,696.5,-6.0,95.0,-4.2,-10.6
2016-01-10,0.2,1.9,140.0,693.2,-7.7,86.0,-6.4,-9.2
2016-01-11,15.9,0.0,140.0,688.1,-8.4,92.0,-5.9,-12.4
2016-01-12,14.8,0.0,150.0,690.4,-12.7,89.0,-11.9,-13.9
2016-01-13,9.3,0.0,160.0,697.7,-15.2,88.0,-13.6,-17.9
2016-01-14,7.6,2.5,175.0,696.5,-14.1,70.0,-11.5,-17.9
2016-01-15,14.7,0.0,190.0,692.9,-18.1,85.0,-16.3,-19.3
2016-01-16,25.9,0.0,220.0,697.4,-18.7,87.0,-18.0,-19.9
2016-01-17,13.2,0.0,245.0,696.9,-21.4,86.0,-19.9,-23.3
2016-01-18,0.0,8.4,260.0,696.5,-18.4,49.0,-14.1,-23.5
2016-01-19,6.9,0.0,250.0,696.3,-14.7,84.0,-13.0,-16.8
2016-01-20,5.0,4.8,255.0,698.7,-14.4,89.0,-13.1,-16.1
2016-01-21,0.0,8.0,240.0,703.2,-14.9,62.0,-13.1,-16.7
2016-01-22,5.2,8.9,230.0,709.5,-11.4,41.0,-8.8,-13.8
2016-01-23,7.9,0.5,235.0,713.6,-10.7,84.0,-6.3,-13.6
2016-01-24,0.0,2.1,220.0,717.3,-7.2,46.0,-3.7,-11.8
2016-01-25,0.0,2.6,215.0,718.5,-2.5,84.0,-0.7,-5.9
2016-01-26,0.0,5.4,210.0,717.7,-3.3,75.0,-1.3,-4.5
2016-01-27,0.0,2.4,205.0,714.5,-3.9,67.0,-2.2,-5.1
2016-01-28,3.0,4.1,200.0,713.4,-4.4,72.0,-2.0,-5.8
2016-01-29,1.9,5.7,190.0,714.8,-6.3,78.0,-4.6,-8.2
2016-01-30,8.9,7.5,190.0,708.6,-5.2,48.0,-3.6,-7.9
2016-01-31,49.6,0.0,200.0,702.3,-7.2,93.0,-2.7,-10.7
2016-02-01,0.0,3.8,240.0,712.5,-2.7,68.0,0.0,-4.8
2016-02-02,0.0,2.8,230.0,712.3,-0.5,24.0,1.7,-4.6
2016-02-03,29.5,0.0,225.0,703.7,-11.3,87.0,-4.6,-17.8
2016-02-04,44.9,0.0,250.0,704.7,-14.6,90.0,-11.0,-17.1
2016-02-05,6.7,0.0,310.0,710.1,-9.4,86.0,-5.3,-12.5
2016-02-06,0.0,9.1,310.0,709.0,-4.7,52.0,-2.8,-6.9
2016-02-07,3.5,0.3,290.0,699.9,-7.3,80.0,-5.6,-9.6
2016-02-08,1.3,5.8,275.0,699.5,-7.2,77.0,-4.8,-10.5
2016-02-09,8.2,2.8,270.0,693.9,-7.8,80.0,-6.0,-12.8
2016-02-10,9.8,0.1,280.0,686.5,-16.0,86.0,-12.8,-17.5
2016-02-11,0.2,8.1,295.0,692.5,-15.7,75.0,-13.5,-17.4
2016-02-12,3.1,6.0,285.0,688.6,-14.1,81.0,-10.4,-16.6
2016-02-13,5.5,1.3,285.0,685.5,-10.8,88.0,-9.3,-11.7
2016-02-14,13.1,3.7,275.0,685.7,-9.5,80.0,-7.2,-11.9
2016-02-15,22.6,0.3,295.0,695.9,-11.9,91.0,-9.8,-12.7
2016-02-16,2.2,3.3,315.0,707.2,-11.3,86.0,-8.5,-13.6
2016-02-17,0.2,2.1,300.0,702.1,-8.6,87.0,-6.5,-10.7
2016-02-18,0.0,9.4,290.0,701.1,-10.0,74.0,-6.3,-12.1
2016-02-19,8.6,0.0,285.0,702.0,-14.3,89.0,-12.1,-17.6
2016-02-20,24.3,0.9,290.0,705.0,-11.3,87.0,-3.3,-18.0
2016-02-21,4.5,1.8,310.0,709.7,-2.7,82.0,-0.3,-4.6
2016-02-22,0.9,6.7,305.0,706.9,-2.4,57.0,0.4,-6.2
2016-02-23,13.2,0.2,305.0,700.4,-9.0,93.0,-5.6,-16.1
2016-02-24,2.5,5.5,330.0,699.3,-14.2,81.0,-8.4,-17.3
2016-02-25,4.6,0.0,330.0,696.2,-10.8,91.0,-8.5,-15.3
2016-02-26,0.0,10.0,325.0,695.3,-12.8,56.0,-7.0,-16.7
2016-02-27,0.0,6.9,315.0,694.7,-10.0,75.0,-7.0,-12.6
2016-02-28,0.0,0.1,305.0,697.9,-7.5,90.0,-5.7,-8.8
2016-02-29,15.6,0.0,300.0,697.1,-8.6,91.0,-6.1,-13.8
2016-03-01,13.9,0.0,315.0,700.8,-12.9,85.0,-7.9,-15.5
2016-03-02,17.8,0.1,330.0,695.9,-9.4,93.0,-7.0,-17.4
2016-03-03,9.3,0.0,360.0,689.4,-16.1,89.0,-14.4,-18.0
2016-03-04,0.0,6.7,370.0,692.0,-11.6,,-7.2,-16.4
2016-03-05,13.7,0.5,360.0,687.8,-10.3,85.0,-8.5,-13.4
2016-03-06,1.0,2.3,380.0,688.7,-15.5,87.0,-13.2,-17.4
2016-03-07,0.5,1.2,375.0,689.2,-16.2,85.0,-12.4,-17.8
2016-03-08,5.5,0.3,370.0,695.1,-16.7,87.0,-14.8,-17.9
2016-03-09,0.0,11.4,380.0,695.0,-13.3,78.0,-10.9,-17.3
2016-03-10,0.3,9.9,377.0,699.9,-11.3,82.0,-8.8,-13.2
2016-03-11,0.0,10.8,370.0,705.0,-8.4,51.0,-4.3,-12.6
2016-03-12,1.3,5.2,365.0,706.4,-9.0,67.0,-3.2,-11.8
2016-03-13,1.4,0.9,360.0,706.4,-11.7,89.0,-9.9,-12.9
2016-03-14,0.0,11.8,355.0,707.6,-7.9,32.0,-5.2,-10.2
2016-03-15,7.6,0.0,350.0,703.5,-11.5,67.0,-7.4,-16.2
2016-03-16,1.0,8.7,360.0,702.8,-13.8,81.0,-10.6,-17.6
2016-03-17,0.0,11.8,350.0,708.8,-6.8,42.0,-0.9,-11.3
2016-03-18,0.0,12.0,345.0,706.7,-7.0,29.0,-3.3,-8.5
2016-03-19,0.0,11.9,340.0,706.0,-7.2,50.0,-5.3,-8.5
2016-03-20,0.0,12.2,335.0,704.9,-5.8,36.0,-2.1,-9.5
2016-03-21,0.0,11.5,335.0,702.5,-9.2,70.0,-6.6,-10.9
2016-03-22,0.3,11.1,330.0,698.3,-10.6,60.0,-7.8,-13.1
2016-03-23,8.4,0.0,330.0,694.4,-13.4,88.0,-12.3,-14.6
2016-03-24,1.8,1.8,340.0,699.2,-12.5,77.0,-9.2,-14.2
2016-03-25,31.8,0.0,340.0,701.7,-10.2,88.0,-9.1,-11.7
2016-03-26,6.4,8.8,360.0,706.2,-7.9,68.0,-0.9,-10.5
2016-03-27,2.0,6.3,360.0,704.8,-4.4,58.0,-0.9,-8.0
2016-03-28,0.0,7.1,355.0,701.1,-6.2,75.0,-4.2,-8.2
2016-03-29,0.4,6.7,350.0,703.2,-7.5,81.0,-5.7,-9.9
2016-03-30,0.0,2.7,350.0,706.1,-4.1,85.0,-1.9,-6.5
2016-03-31,0.0,5.8,340.0,705.4,-1.9,65.0,0.5,-4.4
2016-04-01,0.0,5.9,335.0,707.4,-1.6,81.0,0.1,-3.0
2016-04-02,0.0,4.5,335.0,711.2,0.6,55.0,2.8,-0.7
2016-04-03,0.0,4.6,335.0,709.5,0.4,51.0,2.0,-1.6
2016-04-04,0.0,7.6,330.0,705.5,-1.2,73.0,0.9,-2.8
2016-04-05,0.0,1.9,325.0,704.7,-1.2,78.0,0.5,-2.9
2016-04-06,3.0,1.5,320.0,705.3,-3.1,96.0,-1.9,-4.2
2016-04-07,1.2,5.0,320.0,702.5,-4.5,95.0,-2.4,-7.8
2016-04-08,2.1,0.4,320.0,698.7,-5.3,94.0,-1.8,-8.1
2016-04-09,0.0,2.3,320.0,697.1,-5.9,92.0,-2.2,-8.5
2016-04-10,0.0,13.1,320.0,701.9,-4.5,56.0,-1.4,-9.1
2016-04-11,0.0,10.3,315.0,704.9,-1.4,52.0,1.0,-4.4
2016-04-12,0.0,7.5,315.0,704.5,-3.8,82.0,-0.6,-5.3
2016-04-13,18.8,6.4,310.0,701.8,-4.7,83.0,-1.1,-7.0
2016-04-14,8.5,1.1,335.0,702.6,-7.7,93.0,-6.3,-8.8
2016-04-15,0.2,0.8,330.0,703.0,-4.3,83.0,-2.2,-6.8
2016-04-16,0.1,7.1,325.0,702.2,-2.7,82.0,-0.7,-4.2
2016-04-17,32.1,0.0,320.0,702.3,-3.9,92.0,-1.6,-7.2
2016-04-18,34.6,3.5,350.0,705.8,-6.9,94.0,-3.6,-8.7
2016-04-19,0.0,13.1,370.0,710.3,-7.9,74.0,-5.1,-10.1
2016-04-20,0.0,13.6,360.0,714.2,-3.5,26.0,1.3,-8.1
2016-04-21,0.0,12.8,350.0,714.2,1.4,34.0,3.9,-1.0
2016-04-22,0.1,4.7,340.0,708.3,-2.8,89.0,0.6,-6.3
2016-04-23,15.1,0.3,340.0,700.2,-5.3,92.0,-0.4,-11.6
2016-04-24,13.9,0.0,350.0,696.1,-13.7,92.0,-11.2,-15.7
2016-04-25,6.3,2.2,365.0,695.3,-15.5,90.0,-13.9,-17.5
2016-04-26,7.0,0.1,380.0,693.7,-11.2,89.0,-8.8,-14.0
2016-04-27,1.5,3.3,380.0,695.4,-15.4,85.0,-12.9,-16.6
2016-04-28,0.7,1.6,375.0,700.4,-13.3,85.0,-10.7,-15.9
2016-04-29,0.0,12.7,375.0,705.5,-7.9,77.0,-3.2,-11.4
2016-04-30,0.2,9.2,365.0,705.8,-5.2,68.0,-2.6,-6.8
2016-05-01,58.4,0.0,360.0,704.3,-6.9,93.0,-6.0,-7.9
2016-05-02,9.5,0.0,415.0,708.7,-5.7,97.0,-4.6,-6.7
2016-05-03,36.9,0.5,410.0,708.4,-7.2,94.0,-5.5,-9.9
2016-05-04,1.3,0.1,425.0,710.3,-10.2,91.0,-8.7,-11.7
2016-05-05,0.0,14.2,420.0,710.6,-6.4,82.0,-2.0,-12.0
2016-05-06,0.0,13.7,410.0,710.0,-2.0,61.0,1.8,-4.3
2016-05-07,0.0,13.0,405.0,707.9,-1.5,67.0,1.8,-3.8
2016-05-08,0.0,12.7,400.0,708.0,-1.1,66.0,2.1,-3.1
2016-05-09,0.0,8.9,395.0,709.4,0.0,77.0,2.7,-2.3
2016-05-10,7.7,1.2,380.0,707.8,0.5,86.0,2.5,-1.1
2016-05-11,0.1,3.3,370.0,703.2,0.6,75.0,3.2,-0.8
2016-05-12,18.6,1.6,365.0,696.4,-1.7,90.0,1.1,-4.3
2016-05-13,25.5,0.0,370.0,696.2,-3.1,98.0,-2.1,-4.4
2016-05-14,17.0,0.7,385.0,701.2,-4.7,97.0,-2.6,-8.4
2016-05-15,9.9,0.1,400.0,704.1,-9.9,92.0,-8.3,-11.3
2016-05-16,19.4,0.0,400.0,705.5,-10.1,93.0,-8.8,-12.3
2016-05-17,1.2,0.5,415.0,706.7,-8.2,93.0,-6.3,-10.7
2016-05-18,0.4,8.2,410.0,706.1,-4.3,92.0,-0.9,-7.3
2016-05-19,31.5,0.0,405.0,704.0,-5.4,94.0,-3.5,-6.9
2016-05-20,0.0,10.6,430.0,711.3,-3.4,92.0,-0.4,-6.2
2016-05-21,0.0,13.6,420.0,713.9,0.8,61.0,5.2,-4.6
2016-05-22,0.0,11.1,400.0,711.7,4.4,59.0,7.3,0.2
2016-05-23,38.5,0.4,390.0,704.1,-4.2,95.0,0.2,-7.7
2016-05-24,5.0,0.1,420.0,704.8,-4.6,97.0,-2.3,-6.3
2016-05-25,0.0,11.6,415.0,708.8,-0.9,84.0,2.2,-3.3
2016-05-26,0.0,7.2,405.0,712.1,1.3,89.0,4.4,-1.0
2016-05-27,3.2,8.9,395.0,713.5,4.3,78.0,8.7,1.2
2016-05-28,0.2,7.1,385.0,711.6,3.9,86.0,6.3,0.8
2016-05-29,2.2,2.4,380.0,705.8,2.0,91.0,4.2,-1.4
2016-05-30,18.7,0.2,375.0,704.6,-1.2,99.0,0.0,-2.0
2016-05-31,19.0,2.0,390.0,707.1,-1.0,97.0,1.3,-2.5
2016-06-01,6.6,0.4,390.0,708.1,-1.3,98.0,0.0,-2.5
2016-06-02,3.7,0.2,380.0,706.9,-0.8,98.0,0.6,-2.0
2016-06-03,8.9,1.7,375.0,707.1,-0.3,95.0,2.6,-1.6
2016-06-04,6.3,2.7,365.0,708.8,0.3,97.0,2.7,-1.1
2016-06-05,9.0,0.5,360.0,711.5,0.7,98.0,5.0,-0.5
2016-06-06,4.6,4.4,355.0,714.9,1.7,91.0,7.5,-1.2
2016-06-07,0.0,8.0,345.0,717.3,2.8,83.0,6.7,1.4
2016-06-08,14.0,0.1,345.0,714.0,1.1,98.0,2.0,0.2
2016-06-09,15.3,0.0,340.0,710.3,-1.1,99.0,0.5,-4.4
2016-06-10,0.4,11.2,340.0,709.2,-0.1,66.0,3.3,-4.3
2016-06-11,9.6,0.1,335.0,708.1,-0.4,99.0,1.3,-1.5
2016-06-12,5.1,0.4,335.0,706.9,-1.0,100.0,0.9,-2.1
2016-06-13,5.6,0.0,330.0,703.3,-0.9,100.0,0.1,-2.7
2016-06-14,12.9,2.0,330.0,701.1,-1.2,100.0,1.0,-3.8
2016-06-15,6.6,5.1,335.0,701.3,-1.9,97.0,1.0,-4.4
2016-06-16,11.0,5.3,330.0,702.2,0.8,97.0,4.1,-1.1
2016-06-17,5.9,1.7,325.0,705.8,-2.4,98.0,0.0,-4.1
2016-06-18,11.2,3.0,325.0,711.9,-1.5,96.0,-0.1,-2.8
2016-06-19,21.7,0.0,325.0,713.1,-2.4,98.0,-2.0,-2.9
2016-06-20,0.9,3.4,330.0,714.8,-0.6,92.0,2.1,-3.3
2016-06-21,0.2,0.5,330.0,717.9,2.8,100.0,4.9,-0.1
2016-06-22,0.0,11.5,325.0,722.3,6.7,78.0,10.4,4.2
2016-06-23,0.0,16.0,320.0,723.1,11.9,30.0,16.8,8.0
2016-06-24,14.2,12.3,310.0,720.2,9.5,74.0,12.6,4.7
2016-06-25,3.0,6.3,300.0,714.8,5.8,83.0,10.1,2.0
2016-06-26,19.5,0.7,290.0,713.7,2.3,99.0,5.0,-1.6
2016-06-27,0.8,0.7,290.0,714.4,-1.3,99.0,0.0,-3.3
2016-06-28,0.0,10.6,285.0,715.0,1.8,88.0,5.6,-2.1
2016-06-29,0.9,13.0,275.0,714.8,5.6,87.0,9.2,2.9
2016-06-30,9.3,1.7,265.0,715.0,3.9,97.0,6.5,1.5
2016-07-01,1.6,7.8,260.0,716.6,5.1,91.0,8.2,1.8
2016-07-02,12.6,2.4,250.0,715.1,4.3,96.0,7.1,0.4
2016-07-03,0.2,4.2,240.0,715.0,0.4,99.0,2.1,-1.5
2016-07-04,0.0,8.3,235.0,716.8,3.2,93.0,5.9,0.8
2016-07-05,2.4,6.2,230.0,715.8,4.0,92.0,5.7,1.5
2016-07-06,0.0,0.5,220.0,715.4,1.5,100.0,3.3,0.2
2016-07-07,0.0,11.6,215.0,717.2,3.3,79.0,6.4,-0.7
2016-07-08,0.7,8.4,205.0,718.0,5.2,88.0,8.0,2.9
2016-07-09,0.1,0.2,200.0,718.7,4.2,100.0,5.4,3.3
2016-07-10,2.5,10.1,195.0,718.3,9.3,69.0,12.8,4.8
2016-07-11,14.5,7.4,190.0,717.0,8.3,84.0,12.4,4.6
2016-07-12,26.5,0.6,180.0,713.2,4.0,96.0,7.3,0.2
2016-07-13,26.3,0.1,170.0,709.4,-0.6,99.0,3.7,-4.8
2016-07-14,14.2,0.2,185.0,709.4,-4.3,98.0,-3.2,-5.1
2016-07-15,8.3,0.0,190.0,714.4,-4.3,98.0,-3.1,-5.6
2016-07-16,0.0,2.7,195.0,716.2,-4.0,95.0,-1.9,-8.1
2016-07-17,0.0,0.5,190.0,718.3,2.1,99.0,4.6,-2.4
2016-07-18,0.0,2.4,185.0,719.9,4.3,100.0,7.0,2.8
2016-07-19,0.0,8.9,180.0,720.4,6.4,87.0,10.3,3.0
2016-07-20,0.0,14.1,175.0,719.2,7.1,72.0,10.6,4.9
2016-07-21,2.5,3.5,160.0,717.5,6.8,87.0,9.3,4.3
2016-07-22,3.4,7.5,155.0,716.2,6.5,83.0,10.2,4.2
2016-07-23,0.7,5.9,145.0,716.7,5.8,91.0,9.1,3.0
2016-07-24,27.3,8.8,133.0,717.9,5.9,90.0,10.1,3.3
2016-07-25,1.7,1.4,125.0,718.0,5.5,97.0,7.3,4.3
2016-07-26,8.4,1.5,115.0,718.2,5.3,89.0,7.6,3.6
2016-07-27,4.3,3.0,105.0,716.6,5.2,88.0,8.8,1.0
2016-07-28,7.2,2.8,100.0,715.7,3.5,98.0,5.5,1.5
2016-07-29,0.0,4.4,95.0,715.6,4.7,100.0,7.1,2.5
2016-07-30,3.2,7.5,90.0,716.5,6.7,87.0,10.3,4.5
2016-07-31,14.6,1.1,80.0,714.2,4.5,94.0,7.1,1.6
2016-08-01,2.1,1.0,75.0,714.7,0.7,100.0,1.9,-0.8
2016-08-02,2.3,0.6,75.0,715.7,1.7,97.0,3.9,-0.3
2016-08-03,0.0,7.6,70.0,716.6,5.5,92.0,9.2,2.6
2016-08-04,31.2,9.2,67.0,715.0,6.8,82.0,9.0,2.9
2016-08-05,31.7,0.0,65.0,712.5,-0.9,99.0,2.7,-3.2
2016-08-06,0.0,1.0,77.0,718.6,-0.8,100.0,0.1,-2.2
2016-08-07,0.0,14.5,73.0,721.6,2.9,56.0,6.8,-1.1
2016-08-08,0.1,9.9,65.0,719.9,5.7,75.0,8.4,3.7
2016-08-09,25.9,0.0,60.0,715.0,2.0,100.0,4.2,-1.7
2016-08-10,10.6,0.0,57.0,711.3,-3.6,98.0,-0.7,-5.8
2016-08-11,2.8,1.7,60.0,713.7,-4.2,97.0,-2.2,-5.8
2016-08-12,2.1,0.0,59.0,718.1,-0.1,99.0,2.1,-4.1
2016-08-13,0.0,13.3,57.0,721.4,5.3,81.0,8.4,1.7
2016-08-14,0.0,10.2,50.0,721.1,6.3,72.0,10.0,4.8
2016-08-15,2.0,5.1,45.0,719.2,5.2,91.0,7.9,2.5
2016-08-16,0.6,3.7,42.0,715.7,4.5,97.0,6.5,2.0
2016-08-17,2.1,0.4,0.0,711.7,3.2,100.0,4.8,1.9
2016-08-18,6.9,2.8,0.0,710.5,1.9,97.0,4.1,0.7
2016-08-19,0.0,4.2,0.0,712.2,3.8,91.0,6.7,1.9
2016-08-20,20.1,4.3,0.0,715.2,5.5,81.0,9.4,3.1
2016-08-21,5.1,0.2,0.0,715.1,-0.7,100.0,3.2,-2.6
2016-08-22,0.0,9.0,2.0,719.7,-1.0,96.0,2.4,-3.7
